releveID,Achimill,Achiptar,Agrocani,Agrotenu,Ajugrept,Alchvulg,Alopprat,Angesilv,Anthodor,Arrhelat,Avenpube,Betooffi,Betupend,Brizmed,Caluvulg,Cardprat,Careflav,Carehart,Carehirt,Carelepo,Carenigr,Carepale,Carepani,Carepilu,Carepuli,Carestel,Careumbr,Centjace,Ceravulg,Cirspalu,Cynocris,Dactglom,Dactmaja,Dantdecu,Desccesp,Dryodila,Epiladen,Epilpalu,Equiarve,EquiSylv,Festovin,Festprat,Festrubr,Galialbu,Galibore,Galipalu,Galiulig,Hierumbe,Holclana,Holcmoll,Hyporadi,Junceffu,Lathprat,Leonhisp,Lotucorn,Luzumult,Lychflos,Lysinumm,Lysivulg,Mentarve,Molicaer,Myosnemo,Nardstri,Pedisylv,Pimpmajo,Pinusylv,Planlanc,poa_prat,poa_triv,Poputrem,Poteerec,Prunvulg,Querrobu,Ranuacer,Ranuauri,Ranuflam,Ranunemo,Rumeacet,Saliauri,Sangoffi,Scirsylv,Scorhumi,Selicarv,Senerivu,Serrtinc,Stelgram,Succprat,Taraoffi,Trifdubi,Trifrepe,Urtidioi,Vaccmyrt,Valedioi,Verocham,Verooffi,Veroserp,Vicicrac
r2001p18,0,0,4,10,0,0,0,2,0,0,7,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,1,1,0,0,0,3,0,0,0,7,0.1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2001p19,0,1,8,0,0,0,0,4,2,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0.3,0,0,0,2,8,0,3,0,0.1,0,3,0,0,3,1.5,0,0,1,0,0,5,0,0.5,3,0,0,0,0,0,5,0,0,5,0,0,0,0.5,0,0,5,0,0,0,0.5,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0
r2001p20,0,1,3,3,0,0,0,1,6,0,0,3,0,2,0,0.5,0,0,0,0,0,4,0,2,0,0,0,0,0.5,5,0,0,0,0,5,0,0,0.1,0,0,2,1,6,0,2,0,0,1,10,0,0,5,0,0,0,7,10,0,4,0,15,0.2,15,0,0,0,12,0,0,0,5,5,0,4,0.2,0,0,3,0,0,0,3,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0
r2001p21,0,0,0,1,0,0,0,0.5,3,0,2,0,0,2,0,0,0,1,0,0,0,2,0.3,2,0,0,2,0,0.5,3,0,0,0,1,0,0,0,0,0,0,15,2,3,0,2,0,0.2,4,10,0,0,0.2,1,0,0,7,3,0,0,0,2.5,0,5,0.1,0,0.1,10,0,0,0,10,10,0,6,0,0,8,1,0,0,0,2,6,0,0,0,7,0,0,0,0,0,0,0,1,0,0
r2001p22,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,3,0,0,0,0,25,0,0,0,0,0,0,1,6,0,10,0,0,0,15,0,0,1,1.5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1
r2001p23,0,0,5,0,0.5,0,0,5,15,0,0,3,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0.3,0,0.2,4,0,0,0,0,20,0,0,0,0,0,0,2,20,0,0,0,0,0,20,0,0,1,2,0,0,0,2,0,0,0,0.2,1,2,0,0,0,0,3,0,0,2,0,0,3,1,0,0,0,0,0,0,2,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0
r2001p24,0,0.5,0,0,0,0,0,4,0,0,0,0.2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,1,15,0,0,0,0,4,0,0,0,0,0,1,1,2,0,3,0,1.5,0,7,0,0,0.2,1,0,0,0,0,0,3,0,20,2,0,0,0,0,0,4,0,0,3,0,0,4,0,0,2,4,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1
r2002p1,0,0,0,0,5,0,0,0,15,0,0,0.5,0,3,0,0,0,7,0,0.5,1,2,5,9,0.2,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,3,4,0,1,0.2,0,0,5,0,0,10,3,0,0,7,1,0,5,0,4,0.1,10,0,0,0,0,0,0,0,25,8,0,1,0,0,0,0,0,4,4,1,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0
r2002p2,0,0,0,2,0,0,0,3,4,0,0,4,0,2,0,0,0,2,0,2,0,8,2,1,0.1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,5,0,2,1,2,0,4,0,0,3,1,0,0,0,0,0,7,0,35,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p3,0,0,15,0,2,0,0,1,8,0,0,3,0,0.5,0,0,0,10,0,0,4,0,4,1,0,0.5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,50,0,0,4,6,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,10,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
r2002p4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,12,5,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p5,0,0.5,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,1,4,5,2,3,0,2,1,0,4,0.2,0,0,0,1,0,0,0,0,0,8,0,3,0,4,0,0.2,0,15,0,0,0,3,0,0,0,0,0,6,0,2,0,0,0,0,0,0.5,0,0,0,12,0,0,2,0,0,0,2,0,3,2,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0
r2002p6,0,0,0,1,0,0,0,0,15,0,0,0,0,2,0,0,0,3,0,0,0,3,4,2,0,0,5,0,0,0.5,0,0,0,0,0,0,0,0,1.5,0,2,3,3,0,2,0,0.5,0,7,0,0,3,1,0,0,3,0.5,0,0.5,0,25,0,3,0,0,0,5,0,0,0,5,1,0,3,0,0,3,0.2,0,3,3,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
r2002p7,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0.5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0.2,0.5,0,0,0,15,0,0,0,0,0,20,0,0,3,4,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p8,0,0,30,0,0,0,0,2,6,0,0,6,0,2,0,0,0,12,0,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,25,0,0,4,5,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p9,0,0,0,35,0.2,0,0,0.5,1,0,5,0,0,0,0,0,0,4,0,0,3,4,1,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,5,5,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p10,0,0,0,0,0.2,0,0,15,0,0,0,0,0,0,0,0,0,0.3,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,20,0,0,0,0.1,0,25,0,0,5,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,20,0,0.5,0,0,0.2,0,0,0,5,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p11,0,1,0,0,0,0,0,0,10,0,0,1,0,6,0,0,0,3,0,3,0,10,2,2,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,4,0.3,15,0,2,0,0,0,15,0,0,2,2,2,0,5,0.2,0,0.5,0,15,0,4,0,0,0,2,2,0,0,10,8,0,2,0,0,2,0.2,0,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2
r2002p12,0,0,8,2,0,0,0,3,0.5,0,0,0,0,2,0,0.1,0,7,0,1,0.2,7,5,2,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.3,0,0.1,0,3,0,0,8,1,0,0,0,0.3,0,5,0,4,0,0,0,0,0,0,0,2,0,12,0,0,1.5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
r2002p13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,3,7,0,8,0,0,0,10,0,0,0,0.5,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0
r2002p14,0,0,25,0,1,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,40,0,0,0,4,0,0,3,1,0,3,0,0.5,0,0,0,0,0,0,4,8,0,2,0,0,0,1,0,0,3,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p15,0,1,1,1,0,0,0,6,2,0,0,0,0,0.5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,1,4,0,0,8,0.5,0,0,2,2,0,5,0,20,0,0.5,0,0,0,0,0,1,0,7,0,0,0,0,0,0.5,0.2,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0,1,25,0,0,0
r2002p16,0,2,0,0,0,0,0,0.6,8,0,0,0,0,5,0,0,0,2,0,0,0,2,2,1.5,0,0,2,0,0,1.5,1,0,0,0,7,0,0,0,0,0,3,3,8,0,2,0,0.5,0,10,0,0,4,0.5,0,0,5,1,0,2,0,2,0,6,0,0,0,3,0,0,0,7,7,0,3,0,0,0,2,0,0,3,1,7,0,0,0,5,0,0,0,0,0,0,4,0,0,0
r2002p17,0,0,0.2,0,0,3,0,3,1,0,7,25,0,1,0,0,0,1,0,0,0,5,0.5,0.2,0,0,6,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0.1,0.2,7,0,0,2,2,0,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20,0,0,0.5,0,0,0.8,2,0,0,0,2,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0.2,0,0
r2002p18,0,0,0,20,0,0,0,0,0,0,6,30,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p19,0,2,15,0,0.5,0,0,2,2,0,0,4,0,0,0,0,0,1,0,0,0,2,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0.3,0,7,0,0,10,4,0,0,4,0,0,6,0,1,0,0,0,0,0,0,0,20,0,5,0,0,0,0.2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0
r2002p20,0,0.5,1,1,0.1,0,0,0.2,10,0,1,5,0,2,0,0,0,4,0,0,0,4,0,3,0.5,0,0,0.5,0.2,5,0,0,0,0,0,0,0,0,0,0,4,1,6,0,2,0,0,0.5,15,0,0,3,0.5,0,0,7,5,0,2,0,15,0.1,8,0,0,0,4,0,0,0,5,8,0,4,0,0,0,0.5,0,0.5,0,1,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0
r2002p21,0,0,0,0.5,0,0,0,0.1,10,0,0,0.5,0,3,0,0,0,1,0,0,0,2,0.2,5,0,0,3,0,0.1,2,0,0,0,0,0,0,0,0,0,0,7,1.5,5,0,5,0,0,2,9,0,0,2,0.5,0,0,7,3,0,0,0,3,0,3,0.5,0,0,8,0,0,0,12,7,0,2,0,0,5,0.2,0,0,0,1.5,12,0,0,0,8,0,0,0,0,0,0,0,2,0,0
r2002p22,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,10,0,1,0,0,0,15,0,0,1,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2002p23,0,0,0,0,0,0,0,1,5,0,0,8,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0.5,0,0,0,0,20,0,0,0,0,0,0,1,15,0,0,0,0,0,60,0,0,3,8,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,2,0,0,0,0.1,0,0,1,0,0,0,1,0.2,0,0,0,10,0,0,0,0,0,0,0,0,0,0
r2002p24,0,0,6,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,3,0,0,0,0,1.5,0,0,0,0,0,1,2,5,0,5,0,0.1,0,10,0,0,3,1,0,0,3,0,0,8,0,35,1,0,0,0,0,0,0,5,0,5,0,0,1.5,0,0,1.5,2,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
r2003p1,0,0,0,0,10,0,0,0.2,8,0,0,0,0,3,0,0,0,20,0,0,0.5,12,10,8,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,20,2,0,0,5,2,0,3,0,2,0,8,0,0,0,0,0,0,0,8,4,0,0.2,0,0,0,0.2,0,0.5,5,0,2,1,0,0,5,0,0,0,0,0,1,0,0,0,0
r2003p2,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,5,0,0,2,3,8,4,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,3,0,3,0,0.2,0,0,0,0,2,0,0,0,2,2,0,3,0,40,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p3,0,0,35,0,1,0,0,1,2,0,0,5,0,0.5,0,0,0,8,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,35,0,0,20,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
r2003p4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2003p5,0,2,0,0,0,0,0,0,5,0,0,0,0,2,0,0.1,0,10,0,0,6,10,10,1,5,0,10,0,0,15,0,0,0,0.2,0,0,0,2,0,0,4,0,4,0,8,0,3,0,1,0,0,5,2,0,0,1,3,0,5,0,2,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0.5,1,0,2,7,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0
r2003p6,0,0.5,0,2,0,0,0,0.1,5,0,0,0,0,5,0,0,0,8,0,0,0,4,2,5,1,0,20,0,0,4,0,0,0,1,0,0,0,0,2,0,2,2,5,0,1,0,1,0,5,0,0,10,2,0,0,4,1,0,0.5,0,10,0,5,0,0,0,2,0,0,0,5,2,0,2,0.2,0,1,0.1,0,1,5,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0
r2003p7,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,5,0,0,4,5,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,6,0,5,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p8,0,0,0,30,0,0,0,1,4,0,0,5,0,0,0,0,0,8,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,8,2,0,0,2,0,0,1,0,2,0,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p9,0,0,0,30,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,25,0,0,7,3,0,0,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,2,0,0.5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.5,0,0,0,35,0,0,0,1,0,2,0,0,10,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0.5,0,0,0,0,0,0,2,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p11,0,0,0,2,0,0,0,0,15,0,0,1,0,10,0,0,0,10,0,7,0,20,3,2,0,0,0,0,0.5,6,0,0,0,0.5,10,0,0,0,0,0,2,0,12,0,3,0,0,1,8,0,0,5,0.5,2,0,10,0.5,0,2,0,15,0,3,0,0,0,1,3,0,0,10,4,0,2,0,0,2,0.2,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p12,0,0,10,2,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,3,0,8,4,0,0,0,20,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,15,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,7,0,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p13,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,30,0.2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0
r2003p14,0,0,30,0,1,0,0,0,3,0,0,4,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,15,0,0,3,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,20,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p15,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0.3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,5,0,2,0,0,1,0,0,0,7,0,0,0,0,2,0,7,0,25,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0.2,65,0,0,0
r2003p16,0,0.5,0,1,0.3,0,0,0,15,0,0,0,0,4,0,0,0,6,0,0,0,15,10,1,0.2,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,3,1,15,0,5,0,0.1,0,7,0,0,12,0,0,0,7,0.2,0,2,0,1,0,4,0,0,0,1,0,0,0,5,3,0,1,0.2,0,0,0.2,0,0,8,1,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0
r2003p17,0,0,2,0,0,1,0,1,5,0,5,40,0,0.5,0,0,0,3,0,0,2,15,0,0.5,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,15,0,1,1,3,0,0,4,0,0,0,3,4,0,0,0,2,0.1,0,0,0,0,1,0,0,0,10,0,0,2,0,0,2,0.5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0.2,0,0
r2003p18,0,0,0,45,0,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,15,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p19,0,1,10,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,30,0,2,0,2,0,10,0,0,25,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0
r2003p20,0,1,3,0,0,0,0,0,10,0,1,5,0,2,0,0.1,0,4,0,0,0,10,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,4,2,4,0,1,0,0,0.5,10,0,0,8,0.5,0,0,8,4,0,2,0,15,0,3,0,0,0,3,0,0,0,4,2,0,1,0,0,0.2,0.3,0,0.1,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0
r2003p21,0.3,0,2,0.2,0,0,0,0,25,0,0,0.2,0,3,0,0,0,4,0,0,0,8,4,5,0,0,6,0,0,1,0,0,0,0.5,0,0,0,0,0,0,10,5,0,0,3,0,0,0.5,10,0,0,6,2,0,0,8,1,0,0,0,1,0,4,2,0,0,5,0,0,0,12,1,0,1,0,0,3,0,0,0,0,1,3,0,0,0,10,0,0.5,0,0,0,0,0,0.2,0,0
r2003p22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2003p23,0,0,12,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,15,0,0,0,0,0,30,0,0,10,0.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
r2003p24,0,0,15,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,7,0,0.3,0,0,0,0,10,0,0,0,2,0,0,5,5,50,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
r2004p1,0,0.5,3,0.5,10,0,0,0,8,0,0,0.5,0,15,0,0,0,10,0,0,3,10,10,10,1,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,3,20,0,0,0,1,0,5,0,0,5,0.5,0,0,0,1,0,5,0,10,0,10,0,0,0,0,0,0,0,20,5,0,3,0.5,0,0,1,0,3,8,1,0.2,0,0,0,4,0,0,0,0,0,0,0,0,0,0.2
r2004p2,0,0.2,2,0,0,0,0,1,0,0,0,0.2,0,0,0,0.1,0,2,0,0,0.3,2,5,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,0.1,0.5,0,0,0,0,4,0.5,0,0,1,0.5,0,1,0,40,0,0,0,0,0,0,0,0.1,0,5,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p3,0,0,20,0,0.5,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,10,0,2,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,15,0,0,0,0.1,0,35,0,0,5,1,0,0,0,0,0,0.5,0,0,0.5,8,0,0,0,0,0,0,0,5,0,0,0,1,0.2,0,0,0,0,3,0,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5
r2004p4,0,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.5,0,0,0,25,0,0,0,0.05,0,2,0,0,8,5,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
r2004p5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,2,6,10,2,5,0,10,0,0,0.5,0,0,0,0,0,0,0,1,0,0,8,0,2,0,10,0,2,0,8,0,0,10,2,0,0,0,1,0,0.5,0,0,0.5,10,0,0,0,0,0,0,0,10,0.5,0,1,0,0,1.5,2,0,2,5,0,2,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0
r2004p6,0,0.5,0,0,0,0,0,0,5,0,0,0,0,2,0,0.1,0,3,0,0,0,2,3,3,0.5,0,2,0,0,3,0,0,0,1,0,0,0,0,2,0,5,0,5,0,8,0,0.5,0,4,0,0,3,0.5,0,0,1,2,0,0,0,25,0.05,4,0,0,0,0.5,0,0,0,3,3,0,1,0,0,2,0.2,0,2,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
r2004p7,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,10,0,0,7,0,0,0,0,2,0,0,0,0.5,0,0,0,10,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0.5,0,3,0,0,0.5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p8,0,0.3,15,0,0,0,0,0,5,0,0,3,0,0,0,0,0,2,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,4,1,0,0,2,0,0,0.3,0,1,0.2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2004p9,0,0.5,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0.5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,0,0,0,0,20,0,0,7,3,0,0,2,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,1,0,1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
